model_id,min_price_old,min_price_new,date,status
1098,1460.0,1450.0,2024-11-27,None
1099,,,,None
1100,,,,None
1101,,,,None
1102,,,,None
1103,,,,None
1104,,,,None
1105,,,,None
1106,,,,None
1107,,,,None
1108,,,,None
1109,,,,None
1110,,,,None
1111,1750.0,1730.0,2024-12-04,None
1112,1600.0,1730.0,2024-12-04,None
1113,1600.0,1730.0,2024-12-04,None
1114,1850.0,1800.0,2024-11-13,None
1115,1850.0,1800.0,2024-11-13,None
1116,1850.0,1800.0,2024-11-13,None
1117,,,,None
1118,,,,None
1119,,,,None
1120,,,,None
1121,,,,None
1122,,,,None
1123,,,,None
1124,,,,None
1125,,,,None
1126,,,,None
1127,,,,None
1128,,,,None
1129,,,,None
1130,,1890.0,2024-08-14,None
1131,,1890.0,2024-08-14,None
1132,,,,None
1133,,,,None
1134,,,,None
1135,,,,None
1136,,,,None
1137,,,,None
1138,,,,None
1139,,,,None
1140,,,,None
1141,,,,None
1142,,,,None
1143,,,,None
1144,,,,None
1145,,,,None
1146,,,,None
1147,,,,None
1148,,,,None
1149,,,,None
1150,,,,None
1151,,,,None
1152,,,,None
1153,,,,None
1154,,,,None
1155,,,,None
1156,,,,None
1157,,,,None
1158,,,,None
1159,,,,None
1160,,,,None
1161,,,,None
1162,,,,None
1163,,,,None
1164,,,,None
1165,,,,None
1166,,,,None
1167,,,,None
1168,,,,None
1169,,,,None
1170,,,,None
1171,,,,None
1172,,,,None
1173,,,,None
1174,,,,None
1175,,,,None
1176,,,,None
1177,,,,None
1178,,,,None
1179,,,,None
1180,,,,None
1181,,,,None
1182,,,,None
1183,,,,None
1184,,,,None
1185,,,,None
1186,,,,None
1187,,,,None
1188,,,,None
1189,,,,None
1190,,,,None
1191,,,,None
1192,,,,None
1193,,,,None
1194,,,,None
1195,,,,None
1196,,,,None
1197,,,,None
1198,,,,None
1199,,,,None
1200,,,,None
1201,,,,None
1202,,,,None
1203,,,,None
1204,,,,None
1205,,,,None
1206,,,,None
1207,,,,None
1208,,,,None
1209,,,,None
1210,,,,None
1211,,,,None
1212,,,,None
1213,,,,None
1214,,,,None
1215,,,,None
1216,,,,None
1217,,,,None
1218,,,,None
1219,,,,None
1220,,,,None
1221,,,,None
1222,,,,None
1223,,,,None
1224,,,,None
1225,,,,None
1226,,,,None
1227,,,,None
1228,,,,None
1229,,,,None
1230,,,,None
1231,,,,None
1232,,,,None
1233,,,,None
1234,,,,None
1235,,,,None
1236,,,,None
1237,,,,None
1238,,,,None
1239,,,,None
1240,,,,None
1241,,,,None
1242,,,,None
1243,,,,None
1244,,,,None
1245,,,,None
1246,,,,None
1247,,,,None
1248,,,,None
1249,,,,None
1250,,,,None
1251,,,,None
1252,,,,None
1253,,,,None
1254,,,,None
1255,,,,None
1256,,,,None
1257,,,,None
1258,,,,None
1259,,,,None
1260,,,,None
1261,,,,None
1262,,,,None
1263,,,,None
1264,,,,None
1265,,,,None
1266,,,,None
1267,2550.0,2500.0,2024-12-19,None
1268,2550.0,2500.0,2024-12-19,None
1269,,,,None
1270,,,,None
1271,,,,None
1272,,,,None
1273,,,,None
1274,,,,None
1275,,,,None
1276,,,,None
1277,,,,None
1278,,,,None
1279,,,,None
1280,,,,None
1281,,,,None
1282,,,,None
1283,,,,None
1284,,,,None
1285,,,,None
1286,,,,None
1287,,,,None
1288,,,,None
1289,,,,None
1290,,,,None
1291,,,,None
1292,,,,None
1293,,,,None
1294,,,,None
1295,2000.0,2100.0,2024-12-12,None
1296,2000.0,2100.0,2024-12-12,None
1297,,,,None
1298,,,,None
1299,,,,None
1300,,,,None
1301,,,,None
1302,,,,None
1303,,,,None
1304,,,,None
1305,2320.0,2400.0,2024-12-12,None
1306,2320.0,2400.0,2024-12-12,None
1307,3200.0,2650.0,2024-12-19,None
1308,3200.0,2650.0,2024-12-19,None
1309,,,,None
1310,,,,None
1311,,,,None
1312,,,,None
1313,,,,None
1314,,,,None
1315,,,,None
1316,,,,None
1317,,,,None
1318,,,,None
1319,,,,None
1320,,,,None
1321,,,,None
1322,,,,None
1323,,,,None
1324,,,,None
1325,,,,None
1326,,,,None
1327,,,,None
1328,,,,None
1329,,,,None
1330,,,,None
1331,,,,None
1332,,,,None
1333,,,,None
1334,,,,None
1335,,,,None
1336,,,,None
1337,,,,None
1338,,,,None
1339,,,,None
1340,,,,None
1341,,,,None
1342,,,,None
1343,,,,None
1344,,,,None
1345,,,,None
1346,,,,None
1347,,,,None
1348,,,,None
1349,,,,None
1350,,,,None
1351,,,,None
1352,,,,None
1353,,,,None
1354,,,,None
1355,,,,None
1356,680.0,670.0,2024-12-12,None
1357,680.0,670.0,2024-12-12,None
1358,,,,None
1359,,,,None
1360,,,,None
1361,,,,None
1362,,,,None
1363,,,,None
1364,,,,None
1365,,,,None
1366,,,,None
1367,,,,None
1368,,,,None
1369,,,,None
1370,,,,None
1371,,,,None
1372,,,,None
1373,,,,None
1374,,,,None
1375,,,,None
1376,,,,None
1377,,,,None
1378,,,,None
1379,2080.0,1830.0,2024-10-16,None
1380,2080.0,1830.0,2024-10-16,None
1381,2250.0,2150.0,2024-10-16,None
1382,2250.0,2150.0,2024-10-16,None
1383,,,,None
1384,,,,None
1385,,,,None
1386,,,,None
1387,,,,None
1388,,,,None
1389,,,,None
1390,,,,None
1391,,,,None
1392,,,,None
1393,,,,None
1394,,,,None
1395,,,,None
1396,,,,None
1397,,,,None
1398,,,,None
1399,,,,None
1400,,,,None
1401,,,,None
1402,,,,None
1403,,,,None
1404,,,,None
1405,,,,None
1406,,,,None
1407,,,,None
1408,,,,None
1409,,,,None
1410,,,,None
1411,,,,None
1412,,,,None
1413,,,,None
1414,,,,None
1415,,,,None
1416,,,,None
1417,,,,None
1418,,,,None
1419,,,,None
1420,,,,None
1421,,,,None
1422,,,,None
1423,,,,None
1424,,,,None
1425,,,,None
1426,,,,None
1427,,,,None
1428,,,,None
1429,,,,None
1430,,,,None
1431,,,,None
1432,,,,None
1433,,,,None
1434,,,,None
1435,,,,None
1436,,,,None
1437,,,,None
1438,,,,None
1439,,,,None
1440,,,,None
1441,,,,None
1442,,,,None
1443,,,,None
1444,,,,None
1445,,,,None
1446,,,,None
1447,,,,None
1448,,,,None
1449,,,,None
1450,,,,None
1451,,,,None
1452,,,,None
1453,,,,None
1454,,,,None
1455,,,,None
1456,,,,None
1457,,,,None
1458,,,,None
1459,,,,None
1460,,,,None
1461,,,,None
1462,,,,None
1463,,,,None
1464,,,,None
1465,,,,None
1466,,,,None
1467,,,,None
1468,,,,None
1469,,,,None
1470,,,,None
1471,1820.0,1800.0,2024-12-19,None
1472,1820.0,1800.0,2024-12-19,None
1473,1820.0,1800.0,2024-12-19,None
1474,1950.0,2070.0,2024-12-19,None
1475,1950.0,2070.0,2024-12-19,None
1476,1950.0,2070.0,2024-12-19,None
1477,,,,None
1478,,,,None
1479,,,,None
1480,,,,None
1481,,,,None
1482,,,,None
1483,,,,None
1484,,,,None
1485,,,,None
1486,,,,None
1487,,,,None
1488,,,,None
1489,,,,None
1490,,,,None
1491,,,,None
1492,,,,None
1493,,,,None
1494,,,,None
1495,,,,None
1496,,,,None
1497,,,,None
1498,,,,None
1499,,,,None
1500,,,,None
1501,,,,None
1502,,,,None
1503,,,,None
1504,,,,None
1505,,,,None
1506,,,,None
1507,,,,None
1508,,,,None
1509,,,,None
1510,2350.0,2330.0,2024-12-04,None
1511,2350.0,2330.0,2024-12-04,None
1512,2350.0,2330.0,2024-12-04,None
1513,,,,None
1514,,,,None
1515,,,,None
1516,,,,None
1517,,,,None
1518,,,,None
1519,,,,None
1520,,,,None
1521,,,,None
1522,,,,None
1523,,,,None
1524,,,,None
1525,,,,None
1526,,,,None
1527,,,,None
1528,,,,None
1529,,,,None
1530,,,,None
1531,,,,None
1532,,,,None
1533,,,,None
1534,,,,None
1535,,,,None
1536,,,,None
1537,,,,None
1538,,,,None
1539,,,,None
1540,,,,None
1541,,,,None
1542,,,,None
1543,,,,None
1544,,,,None
1545,,,,None
1546,,,,None
1547,,,,None
1548,,,,None
1549,,,,None
1550,,,,None
1551,,,,None
1552,,,,None
1553,,,,None
1554,,,,None
1555,,,,None
1556,,,,None
1557,,,,None
1558,,,,None
1559,,,,None
1560,,,,None
1561,,,,None
1562,,,,None
1563,,,,None
1564,,,,None
1565,,,,None
1566,,,,None
1567,,,,None
1568,,,,None
1569,,,,None
1570,,,,None
1571,,,,None
1572,,,,None
1573,,,,None
1574,,,,None
1575,,,,None
1576,,,,None
1577,,,,None
1578,,,,None
1579,,,,None
1580,,,,None
1581,,,,None
1582,,,,None
1583,,,,None
1584,,,,None
1585,,,,None
1586,,,,None
1587,,,,None
1588,,,,None
1589,,,,None
1590,,,,None
1591,,,,None
1592,,,,None
1593,,,,None
1594,,,,None
1595,,,,None
1596,,,,None
1597,1600.0,1700.0,2024-11-27,None
1598,1600.0,1700.0,2024-11-27,None
1599,1750.0,1800.0,2024-11-27,None
1600,1750.0,1800.0,2024-11-27,None
1601,,,,None
1602,,,,None
1603,,,,None
1604,,,,None
1605,,,,None
1606,,,,None
1607,,2350.0,2024-08-14,None
1608,,2350.0,2024-08-14,None
1609,,,,None
1610,,,,None
1611,,,,None
1612,,,,None
1613,,,,None
1614,,,,None
1615,,,,None
1616,,,,None
1617,,,,None
1618,,,,None
1619,,,,None
1620,,,,None
1621,,,,None
1622,,,,None
1623,,,,None
1624,,,,None
1625,,,,None
1626,,,,None
1627,,,,None
1628,,,,None
1629,,,,None
1630,,,,None
1631,,,,None
1632,,,,None
1633,,,,None
1634,,,,None
1635,,,,None
1636,,,,None
1637,,,,None
1638,,,,None
1639,,,,None
1640,,,,None
1641,,,,None
1642,,,,None
1643,,,,None
1644,,,,None
1645,,,,None
1646,,,,None
1647,,,,None
1648,,,,None
1649,,,,None
1650,,,,None
1651,,,,None
1652,,,,None
1653,,,,None
1654,,,,None
1655,,,,None
1656,,,,None
1657,,,,None
1658,,,,None
1659,,,,None
1660,,,,None
1661,,,,None
1662,,,,None
1663,,,,None
1664,,,,None
1665,,,,None
1666,,,,None
1667,,,,None
1668,,,,None
1669,,,,None
1670,,,,None
1671,,,,None
1672,,,,None
1673,,,,None
1674,,,,None
1675,,,,None
1676,,,,None
1677,,,,None
1678,,,,None
1679,,,,None
1680,,,,None
1681,,,,None
1682,,,,None
1683,,,,None
1684,,,,None
1685,,,,None
1686,,,,None
1687,,,,None
1688,,,,None
1689,,,,None
1690,,,,None
1691,,,,None
1692,,,,None
1693,,,,None
1694,,,,None
1695,,,,None
1696,,,,None
1697,,,,None
1698,,,,None
1699,,,,None
1700,,,,None
1701,,,,None
1702,,,,None
1703,,,,None
1704,,,,None
1705,,,,None
1706,,,,None
1707,,,,None
1708,,,,None
1709,,,,None
1710,,,,None
1711,,,,None
1712,2820.0,2750.0,2024-10-19,None
1713,2820.0,2750.0,2024-10-19,None
1714,2820.0,2750.0,2024-10-19,None
1715,,,,None
1716,,,,None
1717,,,,None
1718,,,,None
1719,,,,None
1720,,,,None
1721,,,,None
1722,,,,None
1723,,,,None
1724,,,,None
1725,,,,None
1726,,,,None
1727,,,,None
1728,,,,None
1729,,,,None
1730,3700.0,3400.0,2024-11-07,None
1731,3700.0,3400.0,2024-11-07,None
1732,3700.0,3400.0,2024-11-07,None
1733,,,,None
1734,,,,None
1735,,,,None
1736,,,,None
1737,,,,None
1738,,,,None
1739,,,,None
1740,,,,None
1741,,,,None
1742,,,,None
1743,,,,None
1744,,,,None
1745,,,,None
1746,,,,None
1747,,,,None
1748,5000.0,4990.0,2024-10-16,None
1749,5000.0,4990.0,2024-10-16,None
1750,5000.0,4990.0,2024-10-16,None
1751,,,,None
1752,,,,None
1753,,,,None
1754,,,,None
1755,,,,None
1756,,,,None
1757,,,,None
1758,,,,None
1759,,,,None
1760,,,,None
1761,,,,None
1762,,,,None
1763,,,,None
1764,,,,None
1765,,,,None
1766,,,,None
1767,,,,None
1768,,,,None
1769,,,,None
1770,,,,None
1771,,,,None
1772,,,,None
1773,,,,None
1774,,,,None
1775,,,,None
1776,,,,None
1777,,,,None
1778,,,,None
1779,,,,None
1780,,,,None
1781,,,,None
1782,,,,None
1783,,,,None
1784,,,,None
1785,,,,None
1786,,,,None
1787,,,,None
1788,,,,None
1789,,,,None
1790,,,,None
1791,,,,None
1792,,,,None
1793,,,,None
1794,,,,None
1795,,,,None
1796,,,,None
1797,,,,None
1798,,,,None
1799,,,,None
1800,,,,None
1801,,,,None
1802,,,,None
1803,,,,None
1804,,,,None
1805,,,,None
1806,,,,None
1807,,,,None
1808,,,,None
1809,,,,None
1810,,,,None
1811,,,,None
1812,,,,None
1813,,,,None
1814,,,,None
1815,,,,None
1816,,,,None
1817,,,,None
1818,,,,None
1819,,,,None
1820,,,,None
1821,,,,None
1822,,,,None
1823,,,,None
1824,,,,None
1825,,,,None
1826,,,,None
1827,,,,None
1828,,,,None
1829,,1140.0,2024-08-14,None
1830,,1140.0,2024-08-14,None
1831,,,,None
1832,,,,None
1833,,,,None
1834,,,,None
1835,,,,None
1836,,,,None
1837,,,,None
1838,,,,None
1839,,,,None
1840,,,,None
1841,,,,None
1842,,,,None
1843,,,,None
1844,,,,None
1845,,,,None
1846,,,,None
1847,,,,None
1848,,,,None
1849,,,,None
1850,,,,None
1851,,,,None
1852,,,,None
1853,,,,None
1854,,,,None
1855,,,,None
1856,,,,None
1857,,,,None
1858,,,,None
1859,,,,None
1860,,,,None
1861,,,,None
1862,,,,None
1863,,,,None
1864,,,,None
1865,2700.0,2490.0,2024-11-13,None
1866,2700.0,2490.0,2024-11-13,None
1867,,,,None
1868,,,,None
1869,,,,None
1870,,,,None
1871,,,,None
1872,,,,None
1873,,,,None
1874,,,,None
1875,3200.0,3000.0,2024-11-13,None
1876,3200.0,3000.0,2024-11-13,None
1877,,,,None
1878,,,,None
1879,,,,None
1880,,,,None
1881,,,,None
1882,,,,None
1883,,,,None
1884,,,,None
1885,,,,None
1886,,,,None
1887,,,,None
1888,,,,None
1889,,,,None
1890,,,,None
1891,,,,None
1892,,,,None
1893,42.0,40.0,2026-01-13,None
1894,40.0,55.0,2026-06-04,None
1895,10.0,13.0,2026-02-12,None
1896,12.0,13.0,2026-02-12,None
1897,70.0,80.0,2026-02-17,None
1898,85.0,90.0,2025-08-11,None
1899,85.0,90.0,2025-08-11,None
1900,120.0,119.0,2026-07-03,None
1901,120.0,119.0,2026-07-03,None
1902,80.0,78.0,2026-07-18,None
1903,80.0,78.0,2026-07-18,None
1904,65.0,60.0,2025-03-16,None
1905,,,,None
1906,,60.0,2024-08-14,None
1907,50.0,60.0,2025-03-27,None
1908,,,,None
1909,,25.0,2025-06-11,None
1910,,20.0,2024-08-14,None
1911,20.0,25.0,2026-02-21,None
1912,,20.0,2025-06-11,None
1913,,25.0,2025-06-11,None
1914,25.0,24.0,2026-02-21,None
1915,,20.0,2024-08-14,None
1916,,,,None
1917,,,,None
1918,,,,None
1919,,,,None
1920,,,,None
1921,,,,None
1922,119.0,120.0,2025-08-15,None
1923,,,,None
1924,,120.0,2025-01-17,None
1925,119.0,120.0,2025-08-15,None
1926,,,,None
1927,,,,None
1928,,,,None
1929,,,,None
1930,120.0,139.0,2025-01-17,None
1931,,,,None
1932,,,,None
1933,120.0,139.0,2025-01-17,None
1934,,460.0,2024-08-14,None
1935,,,,None
1936,,,,None
1937,,460.0,2024-08-14,None
1938,,,,None
1939,,,,None
1940,,,,None
1941,,,,None
1942,,490.0,2024-08-14,None
1943,,490.0,2024-08-14,None
1944,,,,None
1945,,,,None
1946,,,,None
1947,,,,None
1948,,,,None
1949,,,,None
1950,,,,None
1951,,,,None
1952,,,,None
1953,,,,None
1954,,,,None
1955,,,,None
1956,,,,None
1957,,,,None
1958,,,,None
1959,,,,None
1960,,,,None
1961,,170.0,2024-08-14,None
1962,,170.0,2024-08-14,None
1963,,170.0,2024-08-14,None
1964,,182.0,2024-08-14,None
1965,,182.0,2024-08-14,None
1966,,182.0,2024-08-14,None
1967,,,,None
1968,,,,None
1969,,,,None
1970,,,,None
1971,,,,None
1972,,,,None
1973,,,,None
1974,,290.0,2024-08-14,None
1975,,290.0,2024-08-14,None
1976,,320.0,2024-08-14,None
1977,,320.0,2024-08-14,None
1978,,,,None
1979,,,,None
1980,,420.0,2024-08-14,None
1981,,,,None
1982,,420.0,2024-08-14,None
1983,,,,None
1984,,,,None
1985,,,,None
1986,,,,None
1987,,,,None
1988,,,,None
1989,,,,None
1990,,,,None
1991,,,,None
1992,,480.0,2025-01-17,None
1993,,,,None
1994,,480.0,2025-01-17,None
1995,,,,None
1996,,,,None
1997,,,,None
1998,,,,None
1999,,262.0,2024-08-14,None
2000,,262.0,2024-08-14,None
2001,,262.0,2024-08-14,None
2002,,,,None
2003,,,,None
2004,,,,None
2005,,112.0,2024-09-10,None
2006,,112.0,2024-08-14,None
2007,,105.0,2024-11-27,None
2008,,105.0,2024-11-27,None
2015,,,,None
2016,,,,None
2017,,,,None
2018,,,,None
2019,,,,None
2020,,,,None
2021,,,,None
2022,,,,None
2023,160.0,165.0,2024-10-19,None
2024,45.0,46.0,2024-08-19,None
2025,,,,None
2026,,,,None
2027,95.0,90.0,2025-06-13,None
2028,95.0,90.0,2025-06-13,None
2029,,100.0,2024-08-19,None
2030,80.0,100.0,2024-08-19,None
2031,,,,None
2032,,,,None
2033,62.0,63.0,2025-06-13,None
2034,,60.0,2024-12-30,None
2035,,,,None
2036,,80.0,2024-08-14,None
2037,,,,None
2038,70.0,73.0,2024-10-16,None
2039,,73.0,2024-10-16,None
2040,,,,None
2041,75.0,110.0,2026-02-12,None
2042,77.0,75.0,2025-04-29,None
2043,,,,None
2044,,,,None
2045,,,,None
2046,,,,None
2047,90.0,92.0,2024-10-16,None
2048,325.0,320.0,2025-03-26,None
2049,305.0,285.0,2026-02-12,None
2050,,337.0,2024-08-14,None
2051,,305.0,2026-02-09,None
2052,,338.0,2024-08-14,None
2053,230.0,210.0,2026-06-28,None
2054,230.0,245.0,2025-12-19,None
2055,,245.0,2026-02-09,None
2056,,,,None
2057,,235.0,2025-04-15,None
2058,245.0,235.0,2026-03-19,None
2059,,,,None
2060,,,,None
2061,,300.0,2026-02-09,None
2062,,,,None
2063,,,,None
2064,,,,None
2065,,,,None
2066,,,,None
2067,,,,None
2068,185.0,190.0,2026-06-01,None
2069,235.0,230.0,2026-04-17,None
2070,,225.0,2026-02-09,None
2071,,,,None
2072,225.0,220.0,2026-03-19,None
2073,,225.0,2026-02-09,None
2074,235.0,225.0,2025-12-27,None
2075,290.0,305.0,2025-04-15,None
2076,299.0,325.0,2024-11-09,None
2077,305.0,385.0,2024-11-09,None
2078,,,,None
2079,,,,None
2080,675.0,660.0,2024-12-23,None
2081,,660.0,2024-12-23,None
2082,707.0,660.0,2024-12-23,None
2083,635.0,660.0,2024-12-23,None
2084,635.0,660.0,2024-12-23,None
2085,,660.0,2024-12-23,None
2086,675.0,660.0,2024-12-23,None
2087,705.0,660.0,2024-12-23,None
2088,675.0,660.0,2024-12-23,None
2089,36.0,33.0,2026-05-06,None
2090,36.0,33.0,2026-05-06,None
2091,36.0,33.0,2026-05-06,None
2092,36.0,33.0,2026-05-06,None
2093,,,,None
2094,,,,None
2095,,,,None
2096,,,,None
2097,,,,None
2098,,,,None
2099,,459.0,2026-02-09,None
2100,,,,None
2101,,,,None
2102,,34.0,2026-02-04,None
2103,,34.0,2026-02-09,None
2104,,,,None
2105,,,,None
2106,,,,None
2107,,,,None
2108,,565.0,2026-02-09,None
2109,565.0,485.0,2026-02-09,None
2110,,,,None
2111,,,,None
2112,,93.0,2026-02-04,None
2113,,,,None
2114,,,,None
2115,,,,None
2116,,,,None
2117,59.0,57.0,2026-06-18,None
2118,82.0,80.0,2026-06-18,None
2119,36.0,43.0,2026-02-12,None
2120,39.0,43.0,2025-06-02,None
2121,260.0,255.0,2024-10-22,None
2122,,250.0,2025-03-27,None
2123,,,,None
2124,270.0,250.0,2025-02-04,None
2125,270.0,250.0,2025-02-04,None
2126,270.0,250.0,2025-02-04,None
2127,280.0,294.0,2025-03-17,None
2128,,,,None
2129,285.0,280.0,2024-09-25,None
2130,,,,None
2131,,,,None
2132,,,,None
2133,,,,None
2134,,166.0,2025-01-29,None
2135,,,,None
2136,,,,None
2137,,,,None
2138,,,,None
2139,,,,None
2140,,,,None
2141,,,,None
2142,,,,None
2143,,,,None
2144,,,,None
2145,355.0,350.0,2024-10-16,None
2146,,,,None
2147,,370.0,2024-09-07,None
2148,365.0,380.0,2024-12-23,None
2149,370.0,365.0,2024-10-30,None
2150,,420.0,2024-08-14,None
2151,,,,None
2152,,,,None
2153,,,,None
2154,,,,None
2155,,,,None
2156,,,,None
2157,,,,None
2158,,,,None
2159,,,,None
2160,,,,None
2161,,,,None
2162,,,,None
2163,,,,None
2164,,,,None
2165,,,,None
2166,,,,None
2167,,,,None
2168,,,,None
2169,,,,None
2170,,,,None
2171,,,,None
2172,,,,None
2173,,,,None
2174,,,,None
2175,,,,None
2176,,,,None
2177,,,,None
2178,,,,None
2179,,,,None
2180,,,,None
2181,,,,None
2182,,,,None
2183,,,,None
2184,320.0,305.0,2025-01-29,None
2185,320.0,310.0,2025-01-29,None
2186,320.0,310.0,2025-01-29,None
2187,,,,None
2188,,,,None
2189,,,,None
2190,340.0,320.0,2025-06-10,None
2191,314.0,313.0,2025-04-02,None
2192,314.0,313.0,2025-04-02,None
2193,,,,None
2194,,,,None
2195,,,,None
2196,124.0,115.0,2025-01-22,None
2197,,,,None
2198,,122.0,2024-08-14,None
2199,123.0,130.0,2025-01-29,None
2200,140.0,130.0,2024-12-12,None
2201,,140.0,2024-11-21,None
2202,190.0,195.0,2024-12-12,None
2203,190.0,195.0,2024-12-12,None
2204,,,,None
2205,230.0,236.0,2025-03-17,None
2206,,220.0,2024-08-14,None
2207,,,,None
2208,460.0,480.0,2025-01-12,None
2209,480.0,466.0,2025-01-29,None
2210,470.0,460.0,2025-04-04,None
2211,465.0,500.0,2025-01-12,None
2212,560.0,545.0,2025-01-17,None
2213,560.0,545.0,2025-01-17,None
2214,55.0,28.0,2026-02-09,None
2215,48.0,55.0,2025-02-11,None
2216,,,,None
2217,,,,None
2218,,,,None
2219,18.0,28.0,2026-02-12,None
2220,30.0,28.0,2024-09-10,None
2221,,28.0,2026-02-09,None
2222,42.0,54.0,2026-02-09,None
2223,,335.0,2026-02-09,None
2224,,,,None
2225,12.0,15.0,2024-09-10,None
2226,,12.0,2024-08-14,None
2227,,,,None
2228,520.0,515.0,2026-02-23,None
2229,,270.0,2024-08-14,None
2230,100.0,95.0,2025-03-27,None
2231,,,,None
2232,,,,None
2233,125.0,115.0,2026-02-21,None
2234,80.0,85.0,2026-07-07,None
2235,77.0,75.0,2026-06-06,None
2236,,,,None
2237,,,,None
2238,,,,None
2239,145.0,155.0,2026-02-12,None
2240,150.0,155.0,2025-10-23,None
2241,300.0,315.0,2026-03-19,None
2242,275.0,295.0,2026-02-12,None
2243,,,,None
2244,135.0,133.0,2025-01-22,None
2245,,,,None
2246,,,,None
2247,140.0,130.0,2025-04-23,None
2248,140.0,130.0,2025-04-23,None
2249,140.0,130.0,2025-04-23,None
2250,140.0,145.0,2025-10-23,None
2251,140.0,145.0,2025-10-23,None
2252,105.0,110.0,2025-01-10,None
2253,,,,None
2254,105.0,110.0,2025-01-10,None
2255,,,,None
2256,150.0,155.0,2025-01-22,None
2257,145.0,155.0,2025-01-22,None
2258,97.0,35.0,2026-02-09,None
2259,99.0,97.0,2025-03-27,None
2260,99.0,97.0,2025-03-27,None
2261,137.0,155.0,2025-12-27,None
2262,190.0,155.0,2026-02-09,None
2263,130.0,155.0,2026-02-09,None
2264,180.0,162.0,2025-03-13,None
2265,180.0,162.0,2025-03-13,None
2266,160.0,150.0,2026-06-04,None
2267,170.0,150.0,2026-06-04,None
2268,34.0,33.0,2026-06-04,None
2269,34.0,33.0,2026-06-04,None
2270,34.0,33.0,2026-06-04,None
2271,,130.0,2024-08-14,None
2272,,,,None
2273,140.0,162.0,2026-02-09,None
